datetime,code,open,close,high,low,vol,amount,p_change
2017/6/23,2383.362793,2383.362793,2383.362793,2383.362793,2383.362793,2383.362793,2383.362793,2383.362793
2017/6/23,2389.098145,2389.098145,2389.098145,2389.098145,2389.098145,2389.098145,2389.098145,2389.098145
2017/6/23,2404.774414,2404.774414,2404.774414,2404.774414,2404.774414,2404.774414,2404.774414,2404.774414
2017/6/26,2425.421143,2425.421143,2425.421143,2425.421143,2425.421143,2425.421143,2425.421143,2425.421143
2017/6/26,2420.450684,2420.450684,2420.450684,2420.450684,2420.450684,2420.450684,2420.450684,2420.450684
2017/6/26,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818
2017/6/26,2412.994873,2412.994873,2412.994873,2412.994873,2412.994873,2412.994873,2412.994873,2412.994873
2017/6/26,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063
2017/6/26,2415.480225,2415.480225,2415.480225,2415.480225,2415.480225,2415.480225,2415.480225,2415.480225
2017/6/26,2417.391846,2417.391846,2417.391846,2417.391846,2417.391846,2417.391846,2417.391846,2417.391846
2017/6/26,2413.950684,2413.950684,2413.950684,2413.950684,2413.950684,2413.950684,2413.950684,2413.950684
2017/6/27,2402.671631,2402.671631,2402.671631,2402.671631,2402.671631,2402.671631,2402.671631,2402.671631
2017/6/27,2403.244873,2403.244873,2403.244873,2403.244873,2403.244873,2403.244873,2403.244873,2403.244873
2017/6/27,2407.068359,2407.068359,2407.068359,2407.068359,2407.068359,2407.068359,2407.068359,2407.068359
2017/6/27,2409.936035,2409.936035,2409.936035,2409.936035,2409.936035,2409.936035,2409.936035,2409.936035
2017/6/27,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063
2017/6/27,2412.421387,2412.421387,2412.421387,2412.421387,2412.421387,2412.421387,2412.421387,2412.421387
2017/6/27,2419.303711,2419.303711,2419.303711,2419.303711,2419.303711,2419.303711,2419.303711,2419.303711
2017/6/27,2423.700684,2423.700684,2423.700684,2423.700684,2423.700684,2423.700684,2423.700684,2423.700684
2017/6/28,2417.77417,2417.77417,2417.77417,2417.77417,2417.77417,2417.77417,2417.77417,2417.77417
2017/6/28,2408.215332,2408.215332,2408.215332,2408.215332,2408.215332,2408.215332,2408.215332,2408.215332
2017/6/28,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818
2017/6/28,2425.803467,2425.803467,2425.803467,2425.803467,2425.803467,2425.803467,2425.803467,2425.803467
2017/6/28,2419.112549,2419.112549,2419.112549,2419.112549,2419.112549,2419.112549,2419.112549,2419.112549
2017/6/28,2419.303711,2419.303711,2419.303711,2419.303711,2419.303711,2419.303711,2419.303711,2419.303711
2017/6/28,2412.230225,2412.230225,2412.230225,2412.230225,2412.230225,2412.230225,2412.230225,2412.230225
2017/6/28,2404.200928,2404.200928,2404.200928,2404.200928,2404.200928,2404.200928,2404.200928,2404.200928
2017/6/29,2416.244873,2416.244873,2416.244873,2416.244873,2416.244873,2416.244873,2416.244873,2416.244873
2017/6/29,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818
2017/6/29,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818
2017/6/29,2411.465576,2411.465576,2411.465576,2411.465576,2411.465576,2411.465576,2411.465576,2411.465576
2017/6/29,2412.803711,2412.803711,2412.803711,2412.803711,2412.803711,2412.803711,2412.803711,2412.803711
2017/6/29,2412.994873,2412.994873,2412.994873,2412.994873,2412.994873,2412.994873,2412.994873,2412.994873
2017/6/29,2417.009521,2417.009521,2417.009521,2417.009521,2417.009521,2417.009521,2417.009521,2417.009521
2017/6/29,2420.259521,2420.259521,2420.259521,2420.259521,2420.259521,2420.259521,2420.259521,2420.259521
2017/6/30,2412.230225,2412.230225,2412.230225,2412.230225,2412.230225,2412.230225,2412.230225,2412.230225
2017/6/30,2408.5979,2408.5979,2408.5979,2408.5979,2408.5979,2408.5979,2408.5979,2408.5979
2017/6/30,2407.833252,2407.833252,2407.833252,2407.833252,2407.833252,2407.833252,2407.833252,2407.833252
2017/6/30,2410.891846,2410.891846,2410.891846,2410.891846,2410.891846,2410.891846,2410.891846,2410.891846
2017/6/30,2409.744873,2409.744873,2409.744873,2409.744873,2409.744873,2409.744873,2409.744873,2409.744873
2017/6/30,2416.244873,2416.244873,2416.244873,2416.244873,2416.244873,2416.244873,2416.244873,2416.244873
2017/6/30,2417.77417,2417.77417,2417.77417,2417.77417,2417.77417,2417.77417,2417.77417,2417.77417
2017/6/30,2412.612549,2412.612549,2412.612549,2412.612549,2412.612549,2412.612549,2412.612549,2412.612549
2017/7/3,2403.818604,2403.818604,2403.818604,2403.818604,2403.818604,2403.818604,2403.818604,2403.818604
2017/7/3,2392.921631,2392.921631,2392.921631,2392.921631,2392.921631,2392.921631,2392.921631,2392.921631
2017/7/3,2395.406982,2395.406982,2395.406982,2395.406982,2395.406982,2395.406982,2395.406982,2395.406982
2017/7/3,2401.906738,2401.906738,2401.906738,2401.906738,2401.906738,2401.906738,2401.906738,2401.906738
2017/7/3,2403.053955,2403.053955,2403.053955,2403.053955,2403.053955,2403.053955,2403.053955,2403.053955
2017/7/3,2403.244873,2403.244873,2403.244873,2403.244873,2403.244873,2403.244873,2403.244873,2403.244873
2017/7/3,2402.480225,2402.480225,2402.480225,2402.480225,2402.480225,2402.480225,2402.480225,2402.480225
2017/7/3,2398.274414,2398.274414,2398.274414,2398.274414,2398.274414,2398.274414,2398.274414,2398.274414
2017/7/4,2387.568848,2387.568848,2387.568848,2387.568848,2387.568848,2387.568848,2387.568848,2387.568848
2017/7/4,2388.14209,2388.14209,2388.14209,2388.14209,2388.14209,2388.14209,2388.14209,2388.14209
2017/7/4,2387.951172,2387.951172,2387.951172,2387.951172,2387.951172,2387.951172,2387.951172,2387.951172
2017/7/4,2383.554199,2383.554199,2383.554199,2383.554199,2383.554199,2383.554199,2383.554199,2383.554199
2017/7/4,2381.26001,2381.26001,2381.26001,2381.26001,2381.26001,2381.26001,2381.26001,2381.26001
2017/7/4,2377.819092,2377.819092,2377.819092,2377.819092,2377.819092,2377.819092,2377.819092,2377.819092
2017/7/4,2379.921875,2379.921875,2379.921875,2379.921875,2379.921875,2379.921875,2379.921875,2379.921875
2017/7/4,2373.039551,2373.039551,2373.039551,2373.039551,2373.039551,2373.039551,2373.039551,2373.039551
2017/7/5,2380.877686,2380.877686,2380.877686,2380.877686,2380.877686,2380.877686,2380.877686,2380.877686
2017/7/5,2384.127686,2384.127686,2384.127686,2384.127686,2384.127686,2384.127686,2384.127686,2384.127686
2017/7/5,2390.627441,2390.627441,2390.627441,2390.627441,2390.627441,2390.627441,2390.627441,2390.627441
2017/7/5,2395.5979,2395.5979,2395.5979,2395.5979,2395.5979,2395.5979,2395.5979,2395.5979
2017/7/5,2393.877441,2393.877441,2393.877441,2393.877441,2393.877441,2393.877441,2393.877441,2393.877441
2017/7/5,2401.906738,2401.906738,2401.906738,2401.906738,2401.906738,2401.906738,2401.906738,2401.906738
2017/7/5,2411.465576,2411.465576,2411.465576,2411.465576,2411.465576,2411.465576,2411.465576,2411.465576
2017/7/5,2420.259521,2420.259521,2420.259521,2420.259521,2420.259521,2420.259521,2420.259521,2420.259521
2017/7/6,2412.421387,2412.421387,2412.421387,2412.421387,2412.421387,2412.421387,2412.421387,2412.421387
2017/7/6,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063
2017/7/6,2412.803711,2412.803711,2412.803711,2412.803711,2412.803711,2412.803711,2412.803711,2412.803711
2017/7/6,2406.495117,2406.495117,2406.495117,2406.495117,2406.495117,2406.495117,2406.495117,2406.495117
2017/7/6,2409.553711,2409.553711,2409.553711,2409.553711,2409.553711,2409.553711,2409.553711,2409.553711
2017/7/6,2414.906494,2414.906494,2414.906494,2414.906494,2414.906494,2414.906494,2414.906494,2414.906494
2017/7/6,2421.406494,2421.406494,2421.406494,2421.406494,2421.406494,2421.406494,2421.406494,2421.406494
2017/7/6,2419.685791,2419.685791,2419.685791,2419.685791,2419.685791,2419.685791,2419.685791,2419.685791
2017/7/7,2407.833252,2407.833252,2407.833252,2407.833252,2407.833252,2407.833252,2407.833252,2407.833252
2017/7/7,2409.362549,2409.362549,2409.362549,2409.362549,2409.362549,2409.362549,2409.362549,2409.362549
2017/7/7,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063,2408.789063
2017/7/7,2410.700684,2410.700684,2410.700684,2410.700684,2410.700684,2410.700684,2410.700684,2410.700684
2017/7/7,2415.480225,2415.480225,2415.480225,2415.480225,2415.480225,2415.480225,2415.480225,2415.480225
2017/7/7,2416.627197,2416.627197,2416.627197,2416.627197,2416.627197,2416.627197,2416.627197,2416.627197
2017/7/7,2414.715332,2414.715332,2414.715332,2414.715332,2414.715332,2414.715332,2414.715332,2414.715332
2017/7/7,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818,2412.038818
2017/7/10,2420.833008,2420.833008,2420.833008,2420.833008,2420.833008,2420.833008,2420.833008,2420.833008
2017/7/10,2425.22998,2425.22998,2425.22998,2425.22998,2425.22998,2425.22998,2425.22998,2425.22998
2017/7/10,2424.083008,2424.083008,2424.083008,2424.083008,2424.083008,2424.083008,2424.083008,2424.083008
2017/7/10,2421.02417,2421.02417,2421.02417,2421.02417,2421.02417,2421.02417,2421.02417,2421.02417
2017/7/10,2426.568359,2426.568359,2426.568359,2426.568359,2426.568359,2426.568359,2426.568359,2426.568359
2017/7/10,2423.509277,2423.509277,2423.509277,2423.509277,2423.509277,2423.509277,2423.509277,2423.509277
2017/7/10,2426.950439,2426.950439,2426.950439,2426.950439,2426.950439,2426.950439,2426.950439,2426.950439
2017/7/10,2424.27417,2424.27417,2424.27417,2424.27417,2424.27417,2424.27417,2424.27417,2424.27417
2017/7/11,2428.862305,2428.862305,2428.862305,2428.862305,2428.862305,2428.862305,2428.862305,2428.862305
2017/7/11,2443.58252,2443.58252,2443.58252,2443.58252,2443.58252,2443.58252,2443.58252,2443.58252
2017/7/11,2442.244385,2442.244385,2442.244385,2442.244385,2442.244385,2442.244385,2442.244385,2442.244385
2017/7/11,2446.259033,2446.259033,2446.259033,2446.259033,2446.259033,2446.259033,2446.259033,2446.259033
2017/7/11,2459.450195,2459.450195,2459.450195,2459.450195,2459.450195,2459.450195,2459.450195,2459.450195
2017/7/11,2466.714844,2466.714844,2466.714844,2466.714844,2466.714844,2466.714844,2466.714844,2466.714844
2017/7/11,2464.03833,2464.03833,2464.03833,2464.03833,2464.03833,2464.03833,2464.03833,2464.03833
2017/7/11,2453.714844,2453.714844,2453.714844,2453.714844,2453.714844,2453.714844,2453.714844,2453.714844
2017/7/12,2461.744141,2461.744141,2461.744141,2461.744141,2461.744141,2461.744141,2461.744141,2461.744141
2017/7/12,2478.758545,2478.758545,2478.758545,2478.758545,2478.758545,2478.758545,2478.758545,2478.758545
2017/7/12,2467.288086,2467.288086,2467.288086,2467.288086,2467.288086,2467.288086,2467.288086,2467.288086
2017/7/12,2473.979248,2473.979248,2473.979248,2473.979248,2473.979248,2473.979248,2473.979248,2473.979248
2017/7/12,2467.670654,2467.670654,2467.670654,2467.670654,2467.670654,2467.670654,2467.670654,2467.670654
2017/7/12,2455.626709,2455.626709,2455.626709,2455.626709,2455.626709,2455.626709,2455.626709,2455.626709
2017/7/12,2443.965088,2443.965088,2443.965088,2443.965088,2443.965088,2443.965088,2443.965088,2443.965088
2017/7/12,2441.670898,2441.670898,2441.670898,2441.670898,2441.670898,2441.670898,2441.670898,2441.670898
2017/7/13,2460.214844,2460.214844,2460.214844,2460.214844,2460.214844,2460.214844,2460.214844,2460.214844
2017/7/13,2453.906006,2453.906006,2453.906006,2453.906006,2453.906006,2453.906006,2453.906006,2453.906006
2017/7/13,2460.979492,2460.979492,2460.979492,2460.979492,2460.979492,2460.979492,2460.979492,2460.979492
2017/7/13,2463.4646,2463.4646,2463.4646,2463.4646,2463.4646,2463.4646,2463.4646,2463.4646
2017/7/13,2472.449951,2472.449951,2472.449951,2472.449951,2472.449951,2472.449951,2472.449951,2472.449951
2017/7/13,2465.567627,2465.567627,2465.567627,2465.567627,2465.567627,2465.567627,2465.567627,2465.567627
2017/7/13,2477.611572,2477.611572,2477.611572,2477.611572,2477.611572,2477.611572,2477.611572,2477.611572
2017/7/13,2482.9646,2482.9646,2482.9646,2482.9646,2482.9646,2482.9646,2482.9646,2482.9646
2017/7/14,2480.861572,2480.861572,2480.861572,2480.861572,2480.861572,2480.861572,2480.861572,2480.861572
2017/7/14,2481.817383,2481.817383,2481.817383,2481.817383,2481.817383,2481.817383,2481.817383,2481.817383
2017/7/14,2477.611572,2477.611572,2477.611572,2477.611572,2477.611572,2477.611572,2477.611572,2477.611572
2017/7/14,2484.111572,2484.111572,2484.111572,2484.111572,2484.111572,2484.111572,2484.111572,2484.111572
2017/7/14,2496.537842,2496.537842,2496.537842,2496.537842,2496.537842,2496.537842,2496.537842,2496.537842
2017/7/14,2493.670166,2493.670166,2493.670166,2493.670166,2493.670166,2493.670166,2493.670166,2493.670166
2017/7/14,2495.773193,2495.773193,2495.773193,2495.773193,2495.773193,2495.773193,2495.773193,2495.773193
2017/7/14,2510.302246,2510.302246,2510.302246,2510.302246,2510.302246,2510.302246,2510.302246,2510.302246
2017/7/17,2501.890625,2501.890625,2501.890625,2501.890625,2501.890625,2501.890625,2501.890625,2501.890625
2017/7/17,2508.199463,2508.199463,2508.199463,2508.199463,2508.199463,2508.199463,2508.199463,2508.199463
2017/7/17,2519.287598,2519.287598,2519.287598,2519.287598,2519.287598,2519.287598,2519.287598,2519.287598
2017/7/17,2544.522461,2544.522461,2544.522461,2544.522461,2544.522461,2544.522461,2544.522461,2544.522461
2017/7/17,2537.257813,2537.257813,2537.257813,2537.257813,2537.257813,2537.257813,2537.257813,2537.257813
2017/7/17,2538.787109,2538.787109,2538.787109,2538.787109,2538.787109,2538.787109,2538.787109,2538.787109
2017/7/17,2508.772949,2508.772949,2508.772949,2508.772949,2508.772949,2508.772949,2508.772949,2508.772949
2017/7/17,2514.699463,2514.699463,2514.699463,2514.699463,2514.699463,2514.699463,2514.699463,2514.699463
2017/7/18,2521.772705,2521.772705,2521.772705,2521.772705,2521.772705,2521.772705,2521.772705,2521.772705
2017/7/18,2511.066895,2511.066895,2511.066895,2511.066895,2511.066895,2511.066895,2511.066895,2511.066895
2017/7/18,2503.802246,2503.802246,2503.802246,2503.802246,2503.802246,2503.802246,2503.802246,2503.802246
2017/7/18,2493.479004,2493.479004,2493.479004,2493.479004,2493.479004,2493.479004,2493.479004,2493.479004
2017/7/18,2493.479004,2493.479004,2493.479004,2493.479004,2493.479004,2493.479004,2493.479004,2493.479004
2017/7/18,2496.729004,2496.729004,2496.729004,2496.729004,2496.729004,2496.729004,2496.729004,2496.729004
2017/7/18,2504.184814,2504.184814,2504.184814,2504.184814,2504.184814,2504.184814,2504.184814,2504.184814
2017/7/18,2503.611084,2503.611084,2503.611084,2503.611084,2503.611084,2503.611084,2503.611084,2503.611084
2017/7/19,2511.258057,2511.258057,2511.258057,2511.258057,2511.258057,2511.258057,2511.258057,2511.258057
2017/7/19,2524.066895,2524.066895,2524.066895,2524.066895,2524.066895,2524.066895,2524.066895,2524.066895
2017/7/19,2529.037354,2529.037354,2529.037354,2529.037354,2529.037354,2529.037354,2529.037354,2529.037354
2017/7/19,2529.037354,2529.037354,2529.037354,2529.037354,2529.037354,2529.037354,2529.037354,2529.037354
2017/7/19,2524.066895,2524.066895,2524.066895,2524.066895,2524.066895,2524.066895,2524.066895,2524.066895
2017/7/19,2523.684326,2523.684326,2523.684326,2523.684326,2523.684326,2523.684326,2523.684326,2523.684326
2017/7/19,2542.228516,2542.228516,2542.228516,2542.228516,2542.228516,2542.228516,2542.228516,2542.228516
2017/7/19,2545.669434,2545.669434,2545.669434,2545.669434,2545.669434,2545.669434,2545.669434,2545.669434
2017/7/20,2536.493164,2536.493164,2536.493164,2536.493164,2536.493164,2536.493164,2536.493164,2536.493164
2017/7/20,2533.434326,2533.434326,2533.434326,2533.434326,2533.434326,2533.434326,2533.434326,2533.434326
2017/7/20,2537.06665,2537.06665,2537.06665,2537.06665,2537.06665,2537.06665,2537.06665,2537.06665
2017/7/20,2542.037109,2542.037109,2542.037109,2542.037109,2542.037109,2542.037109,2542.037109,2542.037109
2017/7/20,2540.698975,2540.698975,2540.698975,2540.698975,2540.698975,2540.698975,2540.698975,2540.698975
2017/7/20,2545.860596,2545.860596,2545.860596,2545.860596,2545.860596,2545.860596,2545.860596,2545.860596
2017/7/20,2543.375488,2543.375488,2543.375488,2543.375488,2543.375488,2543.375488,2543.375488,2543.375488
2017/7/20,2552.169434,2552.169434,2552.169434,2552.169434,2552.169434,2552.169434,2552.169434,2552.169434
2017/7/21,2541.458008,2541.458008,2541.458008,2541.458008,2541.458008,2541.458008,2541.458008,2541.458008
2017/7/21,2542.414307,2542.414307,2542.414307,2542.414307,2542.414307,2542.414307,2542.414307,2542.414307
2017/7/21,2538.780273,2538.780273,2538.780273,2538.780273,2538.780273,2538.780273,2538.780273,2538.780273
2017/7/21,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701
2017/7/21,2541.266602,2541.266602,2541.266602,2541.266602,2541.266602,2541.266602,2541.266602,2541.266602
2017/7/21,2537.823975,2537.823975,2537.823975,2537.823975,2537.823975,2537.823975,2537.823975,2537.823975
2017/7/21,2533.806885,2533.806885,2533.806885,2533.806885,2533.806885,2533.806885,2533.806885,2533.806885
2017/7/21,2525.008301,2525.008301,2525.008301,2525.008301,2525.008301,2525.008301,2525.008301,2525.008301
2017/7/24,2539.354004,2539.354004,2539.354004,2539.354004,2539.354004,2539.354004,2539.354004,2539.354004
2017/7/24,2538.780273,2538.780273,2538.780273,2538.780273,2538.780273,2538.780273,2538.780273,2538.780273
2017/7/24,2547.961182,2547.961182,2547.961182,2547.961182,2547.961182,2547.961182,2547.961182,2547.961182
2017/7/24,2539.545166,2539.545166,2539.545166,2539.545166,2539.545166,2539.545166,2539.545166,2539.545166
2017/7/24,2537.823975,2537.823975,2537.823975,2537.823975,2537.823975,2537.823975,2537.823975,2537.823975
2017/7/24,2546.813721,2546.813721,2546.813721,2546.813721,2546.813721,2546.813721,2546.813721,2546.813721
2017/7/24,2547.004883,2547.004883,2547.004883,2547.004883,2547.004883,2547.004883,2547.004883,2547.004883
2017/7/24,2546.813721,2546.813721,2546.813721,2546.813721,2546.813721,2546.813721,2546.813721,2546.813721
2017/7/25,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701
2017/7/25,2548.726318,2548.726318,2548.726318,2548.726318,2548.726318,2548.726318,2548.726318,2548.726318
2017/7/25,2537.632324,2537.632324,2537.632324,2537.632324,2537.632324,2537.632324,2537.632324,2537.632324
2017/7/25,2540.693115,2540.693115,2540.693115,2540.693115,2540.693115,2540.693115,2540.693115,2540.693115
2017/7/25,2542.223145,2542.223145,2542.223145,2542.223145,2542.223145,2542.223145,2542.223145,2542.223145
2017/7/25,2535.145996,2535.145996,2535.145996,2535.145996,2535.145996,2535.145996,2535.145996,2535.145996
2017/7/25,2532.850586,2532.850586,2532.850586,2532.850586,2532.850586,2532.850586,2532.850586,2532.850586
2017/7/25,2527.495117,2527.495117,2527.495117,2527.495117,2527.495117,2527.495117,2527.495117,2527.495117
2017/7/26,2537.632324,2537.632324,2537.632324,2537.632324,2537.632324,2537.632324,2537.632324,2537.632324
2017/7/26,2526.347412,2526.347412,2526.347412,2526.347412,2526.347412,2526.347412,2526.347412,2526.347412
2017/7/26,2523.095703,2523.095703,2523.095703,2523.095703,2523.095703,2523.095703,2523.095703,2523.095703
2017/7/26,2507.602539,2507.602539,2507.602539,2507.602539,2507.602539,2507.602539,2507.602539,2507.602539
2017/7/26,2515.253418,2515.253418,2515.253418,2515.253418,2515.253418,2515.253418,2515.253418,2515.253418
2017/7/26,2515.253418,2515.253418,2515.253418,2515.253418,2515.253418,2515.253418,2515.253418,2515.253418
2017/7/26,2517.740234,2517.740234,2517.740234,2517.740234,2517.740234,2517.740234,2517.740234,2517.740234
2017/7/26,2517.16626,2517.16626,2517.16626,2517.16626,2517.16626,2517.16626,2517.16626,2517.16626
2017/7/27,2506.64624,2506.64624,2506.64624,2506.64624,2506.64624,2506.64624,2506.64624,2506.64624
2017/7/27,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705
2017/7/27,2503.011963,2503.011963,2503.011963,2503.011963,2503.011963,2503.011963,2503.011963,2503.011963
2017/7/27,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705
2017/7/27,2514.679443,2514.679443,2514.679443,2514.679443,2514.679443,2514.679443,2514.679443,2514.679443
2017/7/27,2523.286865,2523.286865,2523.286865,2523.286865,2523.286865,2523.286865,2523.286865,2523.286865
2017/7/27,2520.991699,2520.991699,2520.991699,2520.991699,2520.991699,2520.991699,2520.991699,2520.991699
2017/7/27,2518.122559,2518.122559,2518.122559,2518.122559,2518.122559,2518.122559,2518.122559,2518.122559
2017/7/28,2517.931396,2517.931396,2517.931396,2517.931396,2517.931396,2517.931396,2517.931396,2517.931396
2017/7/28,2520.226563,2520.226563,2520.226563,2520.226563,2520.226563,2520.226563,2520.226563,2520.226563
2017/7/28,2522.521973,2522.521973,2522.521973,2522.521973,2522.521973,2522.521973,2522.521973,2522.521973
2017/7/28,2517.931396,2517.931396,2517.931396,2517.931396,2517.931396,2517.931396,2517.931396,2517.931396
2017/7/28,2516.209717,2516.209717,2516.209717,2516.209717,2516.209717,2516.209717,2516.209717,2516.209717
2017/7/28,2517.740234,2517.740234,2517.740234,2517.740234,2517.740234,2517.740234,2517.740234,2517.740234
2017/7/28,2519.078857,2519.078857,2519.078857,2519.078857,2519.078857,2519.078857,2519.078857,2519.078857
2017/7/28,2520.609131,2520.609131,2520.609131,2520.609131,2520.609131,2520.609131,2520.609131,2520.609131
2017/7/31,2513.34082,2513.34082,2513.34082,2513.34082,2513.34082,2513.34082,2513.34082,2513.34082
2017/7/31,2516.209717,2516.209717,2516.209717,2516.209717,2516.209717,2516.209717,2516.209717,2516.209717
2017/7/31,2522.521973,2522.521973,2522.521973,2522.521973,2522.521973,2522.521973,2522.521973,2522.521973
2017/7/31,2528.642578,2528.642578,2528.642578,2528.642578,2528.642578,2528.642578,2528.642578,2528.642578
2017/7/31,2528.260254,2528.260254,2528.260254,2528.260254,2528.260254,2528.260254,2528.260254,2528.260254
2017/7/31,2526.156006,2526.156006,2526.156006,2526.156006,2526.156006,2526.156006,2526.156006,2526.156006
2017/7/31,2525.964844,2525.964844,2525.964844,2525.964844,2525.964844,2525.964844,2525.964844,2525.964844
2017/7/31,2523.478271,2523.478271,2523.478271,2523.478271,2523.478271,2523.478271,2523.478271,2523.478271
2017/8/1,2547.578857,2547.578857,2547.578857,2547.578857,2547.578857,2547.578857,2547.578857,2547.578857
2017/8/1,2547.77002,2547.77002,2547.77002,2547.77002,2547.77002,2547.77002,2547.77002,2547.77002
2017/8/1,2546.431152,2546.431152,2546.431152,2546.431152,2546.431152,2546.431152,2546.431152,2546.431152
2017/8/1,2551.213135,2551.213135,2551.213135,2551.213135,2551.213135,2551.213135,2551.213135,2551.213135
2017/8/1,2547.578857,2547.578857,2547.578857,2547.578857,2547.578857,2547.578857,2547.578857,2547.578857
2017/8/1,2544.709717,2544.709717,2544.709717,2544.709717,2544.709717,2544.709717,2544.709717,2544.709717
2017/8/1,2548.726318,2548.726318,2548.726318,2548.726318,2548.726318,2548.726318,2548.726318,2548.726318
2017/8/1,2564.984619,2564.984619,2564.984619,2564.984619,2564.984619,2564.984619,2564.984619,2564.984619
2017/8/2,2572.253174,2572.253174,2572.253174,2572.253174,2572.253174,2572.253174,2572.253174,2572.253174
2017/8/2,2566.323486,2566.323486,2566.323486,2566.323486,2566.323486,2566.323486,2566.323486,2566.323486
2017/8/2,2565.176025,2565.176025,2565.176025,2565.176025,2565.176025,2565.176025,2565.176025,2565.176025
2017/8/2,2569.575439,2569.575439,2569.575439,2569.575439,2569.575439,2569.575439,2569.575439,2569.575439
2017/8/2,2574.739746,2574.739746,2574.739746,2574.739746,2574.739746,2574.739746,2574.739746,2574.739746
2017/8/2,2574.930908,2574.930908,2574.930908,2574.930908,2574.930908,2574.930908,2574.930908,2574.930908
2017/8/2,2572.253174,2572.253174,2572.253174,2572.253174,2572.253174,2572.253174,2572.253174,2572.253174
2017/8/2,2569.575439,2569.575439,2569.575439,2569.575439,2569.575439,2569.575439,2569.575439,2569.575439
2017/8/3,2562.880859,2562.880859,2562.880859,2562.880859,2562.880859,2562.880859,2562.880859,2562.880859
2017/8/3,2557.142578,2557.142578,2557.142578,2557.142578,2557.142578,2557.142578,2557.142578,2557.142578
2017/8/3,2557.907715,2557.907715,2557.907715,2557.907715,2557.907715,2557.907715,2557.907715,2557.907715
2017/8/3,2552.743164,2552.743164,2552.743164,2552.743164,2552.743164,2552.743164,2552.743164,2552.743164
2017/8/3,2552.552002,2552.552002,2552.552002,2552.552002,2552.552002,2552.552002,2552.552002,2552.552002
2017/8/3,2547.961182,2547.961182,2547.961182,2547.961182,2547.961182,2547.961182,2547.961182,2547.961182
2017/8/3,2541.075439,2541.075439,2541.075439,2541.075439,2541.075439,2541.075439,2541.075439,2541.075439
2017/8/3,2530.746582,2530.746582,2530.746582,2530.746582,2530.746582,2530.746582,2530.746582,2530.746582
2017/8/4,2526.921143,2526.921143,2526.921143,2526.921143,2526.921143,2526.921143,2526.921143,2526.921143
2017/8/4,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701,2536.293701
2017/8/4,2537.441162,2537.441162,2537.441162,2537.441162,2537.441162,2537.441162,2537.441162,2537.441162
2017/8/4,2533.806885,2533.806885,2533.806885,2533.806885,2533.806885,2533.806885,2533.806885,2533.806885
2017/8/4,2534.189697,2534.189697,2534.189697,2534.189697,2534.189697,2534.189697,2534.189697,2534.189697
2017/8/4,2528.833984,2528.833984,2528.833984,2528.833984,2528.833984,2528.833984,2528.833984,2528.833984
2017/8/4,2522.713135,2522.713135,2522.713135,2522.713135,2522.713135,2522.713135,2522.713135,2522.713135
2017/8/4,2512.001953,2512.001953,2512.001953,2512.001953,2512.001953,2512.001953,2512.001953,2512.001953
2017/8/7,2506.072266,2506.072266,2506.072266,2506.072266,2506.072266,2506.072266,2506.072266,2506.072266
2017/8/7,2517.16626,2517.16626,2517.16626,2517.16626,2517.16626,2517.16626,2517.16626,2517.16626
2017/8/7,2514.488281,2514.488281,2514.488281,2514.488281,2514.488281,2514.488281,2514.488281,2514.488281
2017/8/7,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705,2509.897705
2017/8/7,2516.975098,2516.975098,2516.975098,2516.975098,2516.975098,2516.975098,2516.975098,2516.975098
2017/8/7,2517.357422,2517.357422,2517.357422,2517.357422,2517.357422,2517.357422,2517.357422,2517.357422
2017/8/7,2528.451416,2528.451416,2528.451416,2528.451416,2528.451416,2528.451416,2528.451416,2528.451416
2017/8/7,2520.609131,2520.609131,2520.609131,2520.609131,2520.609131,2520.609131,2520.609131,2520.609131
2017/8/8,2516.592285,2516.592285,2516.592285,2516.592285,2516.592285,2516.592285,2516.592285,2516.592285
2017/8/8,2513.149414,2513.149414,2513.149414,2513.149414,2513.149414,2513.149414,2513.149414,2513.149414
2017/8/8,2512.766846,2512.766846,2512.766846,2512.766846,2512.766846,2512.766846,2512.766846,2512.766846
